owner_name,portfolio_size,total_market_value,owner_address,mailing_address,entity_type,is_investor_entity,has_investor_name,has_po_box,has_business_address,portfolio_category,is_portfolio_investor,sample_properties,absentee_ratio,investor_score,investor_tier,score_reasons,tier_description
SENECA PROPERTIES LLC,4,319000.0,322 FAIRWAY CIR,322 FAIRWAY CIR,llc,True,True,False,False,small,True,"['770 N CASSADY AV', '766 N CASSADY AV', '0 N CASSADY AV', '778 N CASSADY AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
KKLS LLC,4,1121800.0,375 SUNBURY RD,375 SUNBURY RD,llc,True,False,False,False,small,True,"['950 TAYLOR STATION E RD', '1010 TAYLOR STATION C RD', '875 TAYLOR STATION RD', 'TAYLOR STATION RD']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
CAMPDEN PROPERTIES LLC,4,1005400.0,8251 CAMPDEN LAKES BLVD,8251 CAMPDEN LAKES BLVD,llc,True,True,False,False,small,True,"['38 E WEISHEIMER RD', '57 E ROYAL FOREST BL', '4773 OLENTANGY RIVER RD', '1937 MILDEN RD']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
CHAMPION INVESTMENT PROPERTIES LLC,4,641700.0,PO BOX    282037,PO BOX 282037,llc,True,True,True,False,small,True,"['398 MILLER AV', '342 MILLER AV', '1814 CHAMPION AV', '744 JOSEPHINE AV']",0.5,58,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
MANAL REAL ESTATE LLC,4,786000.0,3175 CLEVELAND AVE,3176 E HUDSON ST,llc,True,True,False,False,small,True,"['3176 E HUDSON ST', '0 HINES RD', '0 CLEVELAND AV', '4661 CLEVELAND AV']",0.25,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
JM&J LEASING WILSON ROAD LLC,4,631200.0,100 THIELMAN DR,100 THIELMAN DR,llc,True,False,False,False,small,True,"['750 N WILSON RD', '0 N WILSON RD', '710 N WILSON RD', '750 N WILSON RD']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
SENATOR EQUITY II LLC,4,283300.0,1465 N 6TH ST,1465 N 6TH ST,llc,True,False,False,False,small,True,"['FREBIS AV', '55 MARILLA RD', 'FREBIS AV', 'FREBIS AV']",0.25,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
GREENLAWN TRAILER SALES AND INVESTMENT COMPANY,4,1301000.0,555 GREENLAWN AVE,1390 E STATE ROUTE 762,corporation,True,True,False,False,small,True,"['0 S HIGH ST', '0 HIGH ST REAR', '0 PARSONS AV', '0 PARSONS AV']",0.75,60,tier_2,"Corporation (likely investor); Small portfolio (4 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GREENLAWN REALTY COMPANY,4,137100.0,555 GREENLAWN AVENUE,1390 E STATE ROUTE 762,corporation,True,True,False,False,small,True,"['0 GREENLAWN AV', 'GREENLAWN AV', 'PARSONS AV', 'PARSONS AV']",1.0,64,tier_2,"Corporation (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
CENTRAL POINT PROPERTIES LLC,4,6028500.0,6220 CAMPBELL RD #104,6220 CAMPBELL RD STE 104,llc,True,True,False,False,small,True,"['629 699 HARRISBURG PI', '629 699 HARRISBURG PI', '0 HUMPHREY AV', '0 HUMPHREY AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
NIMA LLC,4,622500.0,PO BOX 20326,4868 DUBLIN RD,llc,True,False,True,False,small,True,"['1466 ELLSWORTH AV', '1292 YOLANDA DR', '1684 BURLEY DR', '185 FORNOF RD']",1.0,63,tier_2,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; PO Box address,Probable Investor - Strong prospect
LOUISE PROPERTIES LLC,4,453500.0,4741 DIERKER RD,1480 DUBLIN RD,llc,True,True,False,False,small,True,"['18 E BLAKE AV', '1974 WILLOWAY CT', '4946 WILLOWAY CT', '4978 WILLOWAY CT']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DRANICHAK PROPERTIES 1 LTD,4,448200.0,881 E COOKE RD,901 CORPORATE CENTER DR,partnership,True,True,False,False,small,True,"['1547 E WEBER RD', '2786 BEULAH RD', '1568 WEBER RD', '2948 2950 MCGUFFEY RD']",0.75,58,tier_3,"Partnership (likely investor); Small portfolio (4 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
FARADUNIA INVESTMENT LLC,4,290900.0,1290 E COOKE RD,1290 E COOKE RD,llc,True,True,False,False,small,True,"['1755 E MAIN ST', '1763 E MAIN ST', '0 E MAIN ST', '874 MT VERNON AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
CENTRAL OHIO REALTY CO,4,1609100.0,PO BOX 14823,PO BOX 14823,corporation,True,True,True,False,small,True,"['228 230 KELSO RD', '1653 WESTWOOD AV', '50 52 W WEBER RD', '2954 - 2956 MT HOLYOKE RD']",0.0,55,tier_3,"Corporation (likely investor); Small portfolio (4 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
GREER COMMUNITIES LLC,4,19590600.0,1200 CHAMBERS RD,1200 CHAMBERS RD,llc,True,False,False,False,small,True,"['1170 CHAMBERS RD', '1190 1250 CHAMBERS RD', '1225 CHAMBERS RD', '1695 KENNY RD']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
172 E 4TH AVE PARTNERS LLC,4,390400.0,PO BOX 1432,PO BOX 1432,partnership,True,False,True,False,small,True,"['1140 HAMLET ST', '1142 HAMLET ST', '990 N SIXTH ST', '994 N SIXTH ST']",0.5,44,tier_3,Partnership (likely investor); Small portfolio (4 properties); PO Box address,Possible Investor - Worth contacting
HUENERS HOMES LLC,4,577000.0,13441 DIAMOND HEAD DR,901 CORPORATE CENTER DR,llc,True,True,False,False,small,True,"['2404 2408 WESTWOOD DR', '2400 2402 WESTWOOD DR', '2435 2437 SULLIVANT AV', '842 REGINA CT']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
FIXABLE REAL ESTATE LLC,4,745400.0,7440 OVERLAND TRAIL,7440 OVERLAND TRL,llc,True,True,False,False,small,True,"['500 ELDRIDGE AV', '1728 W THIRD AV', '1363 E HUDSON ST', '496 ELDRIDGE AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SEP INVESTMENTS LTD,4,341200.0,1255 N HAMILTON RD #159,4542 WYANDOTTE CIR,partnership,True,True,False,False,small,True,"['0 MARCELLA DR', '0 MARCELLA DR', '4647 MARCELLA DR', '1713 LAUREL AV']",0.75,58,tier_3,"Partnership (likely investor); Small portfolio (4 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
KAYS RENOVATIONS LLC,4,656900.0,8802 LAGO LN,102 CANTERBURY DR,llc,True,False,False,False,small,True,"['1212 ABNER AV', '2809 MILLVALE ST', '3220 DRESDEN ST', '3493 TREMAINE DR']",0.5,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
KJ UNIVERSAL LLC,4,1167100.0,2118 PARKLAWN DR,2118 PARKLAWN DR,llc,True,False,False,False,small,True,"['0 BROOKLYN RD', '0 BROOKLYN RD', '0 BROOKLYN RD', '2632 MORSE RD']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
172 HOLDCO LLC,4,1168100.0,P O BOX 9682,PO BOX 9682,llc,True,False,False,False,small,True,"['3670 SEABROOK AV', '0 SEABROOK AV', '3656 SEABROOK AV', '0 CUSHING DR']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
RAM SQUARE PROPERTIES LLC,4,905900.0,PO BOX 1253,6155 JANES WAY,llc,True,True,True,False,small,True,"['1283 1285 S LINWOOD AV', '769 KETTERING RD', '262 S CHASE AV', '3422 BURBANK RD']",0.75,69,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 50%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
REDSTONE DWELLINGS LLC,4,762500.0,605 N HIGH ST,605 N HIGH ST,llc,True,False,False,False,small,True,"['509 SECOND AV', '843 W RICH ST', '416 HAMILTON AV', '486 488 JENKINS AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
REPUBLIC SERVICES OF OHIO HAULING LLC,4,1437500.0,PO BOX 29246,PO BOX 29246,llc,True,False,True,False,small,True,"['879 FRANK RD', '933 FRANK RD', '875 FRANK RD', '897 FRANK RD']",0.0,48,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); PO Box address,Possible Investor - Worth contacting
DM PEZZOT REAL ESTATE MANAGEMENT LLC,4,509300.0,2360 QUEEN ANN CT,2360 QUEEN ANN CT,llc,True,True,False,False,small,True,"['1385 OHLEN AV', '0 MILFORD AV', '2527 AGLER RD', '2521 AGLER RD']",0.75,63,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
DK MIDWEST PROPERTY LOCAL LLC,4,616000.0,448 LEAMINGTON CT,448 LEAMINGTON CT,llc,True,True,False,False,small,True,"['4948 BETSY DR', '1578 BAXTER DR', '5023 FOLGER DR', '4776 ROBINHOOD PK']",0.25,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
OLENTANGY COMMONS OWNER LLC,4,57030500.0,6640 RIVERSIDE DRIVE    SUITE 500,PO BOX 9202,llc,True,False,False,True,small,True,"['4600 4625 JASONWAY AV', '765 779 JASONWAY AV', '4748 4754 ARCHDALE LN', '4969 JASONWAY AV']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
KDK 3 ENTERPRISES LLC,4,398200.0,8803 BRECKSVILLE RD UNIT 7271,1076 HOME AVE,llc,True,False,False,True,small,True,"['0 N TWENTIETH ST', '0 N TWENTIETH ST', '0 N TWENTIETH ST', '873 TWENTIETH ST']",1.0,61,tier_2,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Business address (suite/floor),Probable Investor - Strong prospect
ANHEUSER-BUSCH COMMERCIAL STRATEGY LLC,4,20207800.0,1 BUSCH PL,1 BUSCH PL,llc,True,False,False,False,small,True,"['0 WORTH GALENA RD', '690 SCHROCK RD', '700 SCHROCK RD', 'WORTHINGTON GALENA RD']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
TAO ASSOCIATES LLC,4,647400.0,3056 SEAWAY CT,3056 SEAWAY CT,llc,True,False,False,False,small,True,"['1949 N WILLOWAY CR', '1094 FOLKESTONE RD', '908 CHATHAM LN', '991 MANOR LN']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
C CLAYTON PROPERTIES LTD,4,413100.0,PO BOX 473,1321 UPLAND DR STE 8760,partnership,True,True,True,False,small,True,"['1961 MINNESOTA AV', '1951 MINNESOTA AV', '2228 MINNESOTA AV', '2236 MYRTLE AV']",1.0,69,tier_2,"Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
ZENITH HOLDING & TRADING CORPORATION,4,2719500.0,52 E GAY STREET,52 E GAY ST,corporation,True,True,False,False,small,True,"['46 E GAY ST', '62 E GAY ST', '52 E GAY ST', '56 E GAY ST']",0.75,60,tier_2,"Corporation (likely investor); Small portfolio (4 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GOLDEN HORSE PROPERTIES LLC,4,949000.0,PO BOX 8051,PO BOX 8051,llc,True,True,True,False,small,True,"['160 162 E MITHOFF ST', '112 E WHITTIER ST', '509 W SECOND AV', '511 W SECOND AV']",0.75,69,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 50%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
GERBER TIMOTHY A TR,4,1786700.0,341 W SEVENTH AVE,341 W 7TH AVE,trust,True,False,False,False,small,True,"['341 W SEVENTH AV', '1324 W SIXTH AV', '1263 1265 PRIMROSE PL', '1339 W SIXTH AV']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
RBM INVESTMENTS LLC,4,572000.0,,PO BOX 3664,llc,True,True,False,False,small,True,"['5342 CALEB DR', '5344 CALEB DR', '5346 CALEB DR', '5348 CALEB DR']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
C BITONI HOLDING COMPANY LLC,4,400400.0,22 E HUDSON ST,22 E HUDSON ST,corporation,True,True,False,False,small,True,"['2527 SANDBURY BL', '2525 SANDBURY BL', '2523 SANDBURY BL', '2521 SANDBURY BL']",0.0,49,tier_3,"Corporation (likely investor); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
MASRUS PROPERTIES LLC,4,351700.0,3345 SULLIVANT AVE,3345 SULLIVANT AVE,llc,True,True,False,False,small,True,"['3345 SULLIVANT AV', '314 N HAGUE AV', '1264 W WOODBROOK CR', '650 DEXTER AV']",0.25,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
SP SQUARE LLC,4,441000.0,7520 MARSTON LN,7520 MARSTON LN,llc,True,False,False,False,small,True,"['2705 GREYSTONE DR', '5322 DARLINGTON RD', '2705 GREYSTONE DR', '2705 GREYSTONE DR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
V2 INVESTMENTS LLC,4,176000.0,110 POLARIS PKWY STE 301,110 POLARIS PKWY STE 301,llc,True,True,False,True,small,True,"['601 FREBIS AV', '605 FREBIS AV', '609 FREBIS AV', '0 OLENTANGY RIVER RD']",0.75,67,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 50%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
WAGBROS CO LTD,4,8946000.0,751 NORTHWEST BLVD STE 300,"751 NORTHWEST AVE., STE 300",partnership,True,False,False,True,small,True,"['1375 GRANDVIEW AV', '1368 1400 N GRANDVIEW AV', '1367 HOLLYWOOD PL', '1375 HOLLYWOOD PL']",0.5,42,tier_3,Partnership (likely investor); Small portfolio (4 properties); Business address (suite/floor),Possible Investor - Worth contacting
KLATT PROPERTIES V LLC,4,821400.0,2593-2595 N HIGH ST,119 OAKLAND PARK AVE,llc,True,True,False,False,small,True,"['2593 N HIGH ST', '1377 1381 ESSEX AV', '2591 N HIGH ST', '3986 INDIANOLA AV']",0.25,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
PURPLESTONE DWELLINGS LLC,4,511000.0,605 N HIGH ST,605 N HIGH ST,llc,True,False,False,False,small,True,"['356 BELVIDERE AV', '1580 KENT AV', '1350 FAIR AV', '1492 DUXBERRY AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
OFFICE CITY INC,4,4738900.0,250 CIVIC CENTER DR STE 500,250 CIVIC CENTER DRIVE STE 500,corporation,True,False,False,True,small,True,"['4590 E BROAD ST', '4600 E BROAD ST', 'E BROAD ST', '4600 E BROAD ST']",0.75,54,tier_3,Corporation (likely investor); Small portfolio (4 properties); 50%+ properties are absentee-owned; Business address (suite/floor),Possible Investor - Worth contacting
CHARLTON PROPERTIES LTD,4,653900.0,173 TAR HEEL DR,173 TAR HEEL DR,partnership,True,True,False,False,small,True,"['4869 4871 CHARLTON CT', '4872 4874 CHARLTON CT', '4856 CHARLTON CT', '4858 CHARLTON CT']",0.75,58,tier_3,"Partnership (likely investor); Small portfolio (4 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
D & M RENTALS LLC,4,826100.0,2760 BERWICK BLVD,2760 BERWICK BLVD,llc,True,True,False,False,small,True,"['64 N GOULD RD', '2795 WELLESLEY RD', '2468 RAVENEL DR', '730 S CASSINGHAM RD']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
RIDGE STREET PARTNERS LLC,4,1276100.0,22 E GAY ST,22 E GAY ST STE 800,partnership,True,False,False,False,small,True,"['0 RIDGE ST', '1035 RIDGE ST', '1033 RIDGE ST', '1029 RIDGE ST']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
BROLIN PROPERTIES LLC,4,1015100.0,3706 LACON RD,PO BOX 9202,llc,True,True,False,False,small,True,"['87 89 EUCLID AV', '53 DELAND AV', '229 E JEFFREY PL', '838 BRICKER BL']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
SLF PROPERTIES LLC,4,63600.0,4706 MINK ST SW,4706 MINK ST SW,llc,True,True,False,False,small,True,"['714 W BROAD ST', '0 W GAY ST', '0 W GAY ST', '0 W GAY ST']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
527 WEST RICH STREET LLC,4,97800.0,527 W RICH ST,527 W RICH ST,llc,True,False,False,False,small,True,"['527 W RICH ST', '521 527 W RICH ST', '527 W RICH ST', '510 W RICH ST']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
EBNER DEVELOPMENT LLC,4,355500.0,3455 E BROAD ST,3455 E BROAD ST,llc,True,False,False,False,small,True,"['0 MORSE RD', '1395 MORSE RD', '62 70 MAPLEWOOD AV', '78 MAPLEWOOD AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
KS REAL ESTATE LLC,4,1304300.0,1014 HARRISON PARK PL,PO BOX 9202,llc,True,True,False,False,small,True,"['727 729 S SIXTH ST', '3030 DRESDEN ST', '3087 NORWOOD ST', '2754 NOTTINGHAM RD']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
MILO GROGAN HOMES LLC,4,746000.0,3443 AGLER RD STE 200,370 S 5TH ST SUITE 2,llc,True,True,False,True,small,True,"['871 E THIRD AV', '823 LEONA AV', '877 E THIRD AV', 'LEONA AV']",1.0,71,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KD HUMMINGBIRD LTD,4,456800.0,7599 DUSTY PINES DR,6333 FROST RD,partnership,True,False,False,False,small,True,"['0 HAMLET ST', '0 GREENWOOD AV', '1145 HAMLET ST', '0 GREENWOOD AV']",1.0,53,tier_3,Partnership (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
C Z R HOLDING LLC,4,173700.0,590 STRATSHIRE LN,590 STRATSHIRE LN,llc,True,True,False,False,small,True,"['2590 MORSE RD', '0 ADDA AV', '0 ADDA AV', '0 ADDA AV']",0.0,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
DJM INVESTMENTS LLC,4,595700.0,5547 GLENCHESTER DR,PO BOX 32011,llc,True,True,False,False,small,True,"['797 ST CLAIR AV', '1048 WILDWOOD AV', '1074 WILDWOOD AV', '5381 MOUNTVILLE AV']",1.0,67,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
KSI REALTY WEST LLC,4,373300.0,1820 NORTHWEST BLVD STE 200,PO BOX 1416,llc,True,True,False,True,small,True,"['0 DERING AV', '41 DERING AV', '53 DERING AV REAR', '37 39 DERING AV']",1.0,71,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned; Business address (suite/floor); Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
EQUITY TRUST COMPANY CUSTODIAN FBO MICHAEL W KRAMER IRA,4,372400.0,4225 BAYHILL DR,PO BOX 1452,trust,True,False,False,False,small,True,"['2575 SANDBURY BL', '2577 SANDBURY BL', '2579 SANDBURY BL', '2581 SANDBURY BL']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
PROPERTY GURUS LLC,4,668200.0,997 POPPY HILLS DR,997 POPPY HILLS DR,llc,True,True,False,False,small,True,"['417 ST CLAIR AV', '404 406 HAMILTON AV', '655 N NELSON RD', '876 876 1/2 MT VERNON AV']",0.75,63,tier_2,"LLC entity (high investor probability); Small portfolio (4 properties); 50%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BAKER-RIVERVIEW LLC,4,3715900.0,3319 E LIVINGSTON AVE,3319 E LIVINGSTON AVE,llc,True,False,False,False,small,True,"['735 RIVERVIEW DR', '750 770 RIVERVIEW DR', '730 RIVERVIEW DR', '612 RIVERVIEW DR']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
WHITEWOOD PROPERTIES LLC,4,487700.0,PO BOX 187,PO BOX 187,llc,True,True,True,False,small,True,"['2498 RENWOOD PL', '2627 AZELDA ST', '2649 HIAWATHA ST', '964 STRIMPLE AV']",0.0,58,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
EFFICIENT PROPERTY MANAGEMENT INC,4,21700.0,P O BOX 635,PO BOX 635,corporation,True,True,False,False,small,True,"['0 SIXTH ST', '0 E WOODROW AV', '0 AGLER RD', '0 MILFORD AV']",1.0,64,tier_2,"Corporation (likely investor); Small portfolio (4 properties); 80%+ properties are absentee-owned; Name contains investor keywords (Properties, Holdings, etc.)",Probable Investor - Strong prospect
BLUE SKY INVESTMENT PROPERTIES INC,4,489600.0,PO BOX 327,PO BOX 327,corporation,True,True,True,False,small,True,"['1693 KOSSUTH ST', '1449 MYRTLE AV', '1923 REPUBLIC AV', '2007 GENESSEE AV']",0.25,55,tier_3,"Corporation (likely investor); Small portfolio (4 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
PROPERTIES OF R&R LLC,4,364200.0,201 OAK ST,203 OAK ST,llc,True,True,False,False,small,True,"['201 OAK ST', '203 OAK ST', '205 OAK ST', '207 OAK ST']",0.5,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
RUAB PROPERTIES,4,1425500.0,PO BOX 204,2534 W PATTERSON AVE,business,True,True,True,False,small,True,"['1270 1272 BREXTON PL', '4789 4795 W MORELAND DR', '4779 4785 W MORELAND DR', '1366 1368 DONWALTER LN']",1.0,43,tier_3,"Small portfolio (4 properties); 80%+ properties are absentee-owned; PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
FLORENCE JANE O TR,4,1375300.0,701-703 FAIRLAWN DR,5630 ELGIN CT,trust,True,False,False,False,small,True,"['701 703 FAIRLAWN DR', '112 114 SUNNYSIDE LN', '4211 4213 GLENMAWR AV', '4000 4002 MAIZE RD']",1.0,45,tier_3,Trust entity (possible investor); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
WHITES FUNERAL HOME & CREMATION SERVICES LLC,4,551100.0,867 S JAMES RD,6191 N STATE HIGHWAY 161 STE 650,llc,True,False,False,False,small,True,"['0 MOUND ST REAR', '0 MOUND ST REAR', '867 S JAMES RD', '0 TEMPLETON RD']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
MAGURAN LLC,4,359500.0,370 N EUREKA AVE,370 N EUREKA AVE,llc,True,False,False,False,small,True,"['0 MCKINLEY AV', '0 EUREKA AV', '0 EUREKA AV', '370 EUREKA AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
WAGNERZ LLC,4,345600.0,11645 SWETT HOLLOW RD,11645 SWETT HOLLOW RD,llc,True,False,False,False,small,True,"['3239 E MAIN ST', '0 E MAIN ST', '3233 E MAIN ST', '0 ELIZABETH AV']",0.0,42,tier_3,LLC entity (high investor probability); Small portfolio (4 properties),Possible Investor - Worth contacting
MOGA RENTALS LTD,4,808000.0,PO BOX 218242,PO BOX 218242,partnership,True,True,True,False,small,True,"['3229 CAIRNGORM DR', '3243 CAIRNGORM DR', '3231 CAIRNGORM DR', '3241 CAIRNGORM DR']",0.0,54,tier_3,"Partnership (likely investor); Small portfolio (4 properties); PO Box address; Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
BLUFF GARDENS TH I LLC,4,1827800.0,1793 NORTHGROVE CT,3001 HACKBERRY RD,llc,True,False,False,False,small,True,"['1844 TAMARACK DR', '1830 TAMARACK BL', '1793 TAMARACK BL', '1841 OAK GROVE CT']",1.0,57,tier_3,LLC entity (high investor probability); Small portfolio (4 properties); 80%+ properties are absentee-owned,Possible Investor - Worth contacting
LC RENTALS LLC,4,1526400.0,10510 HINTON MILL RD,8000 MILLS RD,llc,True,True,False,False,small,True,"['95 97 W MAYNARD AV', '2259 2261 NEIL AV', '24 E MAYNARD AV', '41 43 W PATTERSON AV']",0.25,52,tier_3,"LLC entity (high investor probability); Small portfolio (4 properties); Name contains investor keywords (Properties, Holdings, etc.)",Possible Investor - Worth contacting
